#Cas(sec) 	#srazky(mm)	#Vypary(mm)
3650400	0	-0.0409606600
3654000	0	-0.0409606600
3657600	0	-0.0409606600
3661200	0	-0.0409606600
3664800	0	-0.0409606600
3668400	0	-0.0409606600
3672000	0	-0.0409606600
3675600	0	-0.0409606600
3679200	0	-0.0409606600
3682800	0	-0.0409606600
3686400	0	-0.0409606600
3690000	0	-0.0409606600
3693600	0	-0.0409606600
3697200	0	-0.0409606600
3700800	0	-0.0409606600
3704400	0	-0.0409606600
3708000	0	-0.0409606600
3711600	0	-0.0409606600
3715200	0	-0.0272659100
3718800	0	-0.0272659100
3722400	0	-0.0272659100
3726000	0	-0.0272659100
3729600	0	-0.0272659100
3733200	0	-0.0272659100
3736800	0	-0.0272659100
3740400	0	-0.0272659100
3744000	0	-0.0272659100
3747600	0	-0.0272659100
3751200	0	-0.0272659100
3754800	0	-0.0272659100
3758400	0	-0.0272659100
3762000	0	-0.0272659100
3765600	0	-0.0272659100
3769200	0	-0.0272659100
3772800	0	-0.0272659100
3776400	0	-0.0272659100
3780000	0	-0.0272659100
3783600	0	-0.0272659100
3787200	0	-0.0272659100
3790800	0	-0.0272659100
3794400	0	-0.0272659100
3798000	0	-0.0272659100
3801600	0	-0.0269865000
3805200	0	-0.0269865000
3808800	0	-0.0269865000
3812400	0	-0.0269865000
3816000	0	-0.0269865000
3819600	0	-0.0269865000
3823200	0	-0.0269865000
3826800	0	-0.0269865000
3830400	0	-0.0269865000
3834000	0	-0.0269865000
3837600	0	-0.0269865000
3841200	0	-0.0269865000
3844800	0	-0.0269865000
3848400	0	-0.0269865000
3852000	0	-0.0269865000
3855600	0	-0.0269865000
3859200	0	-0.0269865000
3862800	0	-0.0269865000
3866400	0	-0.0269865000
3870000	0	-0.0269865000
3873600	0	-0.0269865000
3877200	0	-0.0269865000
3880800	0	-0.0269865000
3884400	0	-0.0269865000
3888000	0	-0.0312092700
3891600	0	-0.0312092700
3895200	0	-0.0312092700
3898800	0	-0.0312092700
3902400	0	-0.0312092700
3906000	0	-0.0312092700
3909600	0	-0.0312092700
3913200	0	-0.0312092700
3916800	0	-0.0312092700
3920400	0	-0.0312092700
3924000	0	-0.0312092700
3927600	0	-0.0312092700
3931200	0	-0.0312092700
3934800	0	-0.0312092700
3938400	0	-0.0312092700
3942000	0	-0.0312092700
3945600	0	-0.0312092700
3949200	0	-0.0312092700
3952800	0	-0.0312092700
3956400	0	-0.0312092700
3960000	0	-0.0312092700
3963600	0	-0.0312092700
3967200	0	-0.0312092700
3970800	0	-0.0312092700
3974400	0	-0.0364015200
3978000	0	-0.0364015200
3981600	0	-0.0364015200
3985200	0	-0.0364015200
3988800	0	-0.0364015200
3992400	0	-0.0364015200
3996000	0	-0.0364015200
3999600	0	-0.0364015200
4003200	0	-0.0364015200
4006800	0	-0.0364015200
4010400	0	-0.0364015200
4014000	0	-0.0364015200
4017600	0	-0.0364015200
4021200	0	-0.0364015200
4024800	0	-0.0364015200
4028400	0	-0.0364015200
4032000	0	-0.0364015200
4035600	0	-0.0364015200
4039200	0	-0.0364015200
4042800	0	-0.0364015200
4046400	0	-0.0364015200
4050000	0	-0.0364015200
4053600	0	-0.0364015200
4057200	0	-0.0364015200
4060800	0	-0.0524688300
4064400	0	-0.0524688300
4068000	0	-0.0524688300
4071600	0	-0.0524688300
4075200	0.1	-0.0524688300
4078800	0.9	-0.0524688300
4082400	0.1	-0.0524688300
4086000	1.3	-0.0524688300
4089600	0.8	-0.0524688300
4093200	0.1	-0.0524688300
4096800	0.1	-0.0524688300
4100400	0	-0.0524688300
4104000	0	-0.0524688300
4107600	0	-0.0524688300
4111200	0	-0.0524688300
4114800	0	-0.0524688300
4118400	0	-0.0524688300
4122000	0	-0.0524688300
4125600	0	-0.0524688300
4129200	0	-0.0524688300
4132800	0.1	-0.0524688300
4136400	0	-0.0524688300
4140000	0	-0.0524688300
4143600	0	-0.0524688300
4147200	0	-0.0568593300
4150800	0	-0.0568593300
4154400	0	-0.0568593300
4158000	0	-0.0568593300
4161600	0	-0.0568593300
4165200	0	-0.0568593300
4168800	0	-0.0568593300
4172400	0	-0.0568593300
4176000	0	-0.0568593300
4179600	0	-0.0568593300
4183200	0	-0.0568593300
4186800	0	-0.0568593300
4190400	0	-0.0568593300
4194000	0	-0.0568593300
4197600	0	-0.0568593300
4201200	0	-0.0568593300
4204800	0	-0.0568593300
4208400	0	-0.0568593300
4212000	0	-0.0568593300
4215600	0	-0.0568593300
4219200	0	-0.0568593300
4222800	0	-0.0568593300
4226400	0	-0.0568593300
4230000	0	-0.0568593300
4233600	0	-0.0510118700
4237200	0	-0.0510118700
4240800	0	-0.0510118700
4244400	0	-0.0510118700
4248000	0	-0.0510118700
4251600	0	-0.0510118700
4255200	0	-0.0510118700
4258800	0	-0.0510118700
4262400	0	-0.0510118700
4266000	0	-0.0510118700
4269600	0	-0.0510118700
4273200	0	-0.0510118700
4276800	0	-0.0510118700
4280400	0	-0.0510118700
4284000	0	-0.0510118700
4287600	0	-0.0510118700
4291200	0	-0.0510118700
4294800	0	-0.0510118700
4298400	0	-0.0510118700
4302000	0	-0.0510118700
4305600	0	-0.0510118700
4309200	0	-0.0510118700
4312800	0	-0.0510118700
4316400	0	-0.0510118700
4320000	0	-0.0587561300
4323600	0	-0.0587561300
4327200	0	-0.0587561300
4330800	0.1	-0.0587561300
4334400	0	-0.0587561300
4338000	0	-0.0587561300
4341600	0	-0.0587561300
4345200	0	-0.0587561300
4348800	0	-0.0587561300
4352400	0	-0.0587561300
4356000	0	-0.0587561300
4359600	0	-0.0587561300
4363200	0	-0.0587561300
4366800	0	-0.0587561300
4370400	0	-0.0587561300
4374000	0	-0.0587561300
4377600	0	-0.0587561300
4381200	0	-0.0587561300
4384800	0	-0.0587561300
4388400	0.2	-0.0587561300
4392000	1.2	-0.0587561300
4395600	1.9	-0.0587561300
4399200	1	-0.0587561300
4402800	0	-0.0587561300
4406400	0	-0.0769508000
4410000	0	-0.0769508000
4413600	0	-0.0769508000
4417200	0.2	-0.0769508000
4420800	0.3	-0.0769508000
4424400	0	-0.0769508000
4428000	0	-0.0769508000
4431600	0	-0.0769508000
4435200	0	-0.0769508000
4438800	0.1	-0.0769508000
4442400	0.1	-0.0769508000
4446000	0.1	-0.0769508000
4449600	1.2	-0.0769508000
4453200	0.2	-0.0769508000
4456800	0	-0.0769508000
4460400	0	-0.0769508000
4464000	0	-0.0769508000
4467600	0	-0.0769508000
4471200	0	-0.0769508000
4474800	0	-0.0769508000
4478400	0	-0.0769508000
4482000	0	-0.0769508000
4485600	0	-0.0769508000
4489200	0	-0.0769508000
4492800	0	-0.0686903100
4496400	0	-0.0686903100
4500000	0	-0.0686903100
4503600	0	-0.0686903100
4507200	0	-0.0686903100
4510800	0	-0.0686903100
4514400	0	-0.0686903100
4518000	0.3	-0.0686903100
4521600	0	-0.0686903100
4525200	0	-0.0686903100
4528800	0	-0.0686903100
4532400	0	-0.0686903100
4536000	0.1	-0.0686903100
4539600	0.2	-0.0686903100
4543200	0	-0.0686903100
4546800	0	-0.0686903100
4550400	0	-0.0686903100
4554000	0	-0.0686903100
4557600	0	-0.0686903100
4561200	0	-0.0686903100
4564800	0	-0.0686903100
4568400	0	-0.0686903100
4572000	0	-0.0686903100
4575600	0	-0.0686903100
4579200	1.9	-0.0811561600
4582800	0.6	-0.0811561600
4586400	0.7	-0.0811561600
4590000	0.1	-0.0811561600
4593600	0	-0.0811561600
4597200	0	-0.0811561600
4600800	0	-0.0811561600
4604400	0	-0.0811561600
4608000	0	-0.0811561600
4611600	0	-0.0811561600
4615200	0	-0.0811561600
4618800	0	-0.0811561600
4622400	0	-0.0811561600
4626000	0	-0.0811561600
4629600	0	-0.0811561600
4633200	0	-0.0811561600
4636800	0	-0.0811561600
4640400	0	-0.0811561600
4644000	0	-0.0811561600
4647600	0	-0.0811561600
4651200	0	-0.0811561600
4654800	0	-0.0811561600
4658400	0	-0.0811561600
4662000	0	-0.0811561600
4665600	0.2	-0.0696081500
4669200	0	-0.0696081500
4672800	0	-0.0696081500
4676400	0	-0.0696081500
4680000	0	-0.0696081500
4683600	0	-0.0696081500
4687200	0	-0.0696081500
4690800	0	-0.0696081500
4694400	0	-0.0696081500
4698000	0	-0.0696081500
4701600	0	-0.0696081500
4705200	0	-0.0696081500
4708800	0.2	-0.0696081500
4712400	0	-0.0696081500
4716000	0	-0.0696081500
4719600	0	-0.0696081500
4723200	0	-0.0696081500
4726800	0	-0.0696081500
4730400	0	-0.0696081500
4734000	0	-0.0696081500
4737600	0	-0.0696081500
4741200	0	-0.0696081500
4744800	0	-0.0696081500
4748400	0	-0.0696081500
4752000	0	-0.0476376100
4755600	0	-0.0476376100
4759200	0	-0.0476376100
4762800	0	-0.0476376100
4766400	0	-0.0476376100
4770000	0	-0.0476376100
4773600	0	-0.0476376100
4777200	0	-0.0476376100
4780800	0	-0.0476376100
4784400	0	-0.0476376100
4788000	0	-0.0476376100
4791600	0	-0.0476376100
4795200	0	-0.0476376100
4798800	0	-0.0476376100
4802400	0	-0.0476376100
4806000	0	-0.0476376100
4809600	0	-0.0476376100
4813200	0	-0.0476376100
4816800	0	-0.0476376100
4820400	0	-0.0476376100
4824000	0	-0.0476376100
4827600	0	-0.0476376100
4831200	0	-0.0476376100
4834800	0	-0.0476376100
4838400	0	-0.0664566100
4842000	0	-0.0664566100
4845600	0	-0.0664566100
4849200	0	-0.0664566100
4852800	0	-0.0664566100
4856400	0	-0.0664566100
4860000	0	-0.0664566100
4863600	0	-0.0664566100
4867200	0	-0.0664566100
4870800	0	-0.0664566100
4874400	0	-0.0664566100
4878000	0	-0.0664566100
4881600	0.1	-0.0664566100
4885200	0	-0.0664566100
4888800	0	-0.0664566100
4892400	0	-0.0664566100
4896000	0	-0.0664566100
4899600	0	-0.0664566100
4903200	0	-0.0664566100
4906800	0	-0.0664566100
4910400	0	-0.0664566100
4914000	0	-0.0664566100
4917600	0	-0.0664566100
4921200	0	-0.0664566100
4924800	0	-0.0705280700
4928400	0	-0.0705280700
4932000	0	-0.0705280700
4935600	0	-0.0705280700
4939200	0	-0.0705280700
4942800	0	-0.0705280700
4946400	0	-0.0705280700
4950000	0	-0.0705280700
4953600	0	-0.0705280700
4957200	0	-0.0705280700
4960800	0	-0.0705280700
4964400	0	-0.0705280700
4968000	0	-0.0705280700
4971600	0	-0.0705280700
4975200	0	-0.0705280700
4978800	0	-0.0705280700
4982400	0	-0.0705280700
4986000	0	-0.0705280700
4989600	0	-0.0705280700
4993200	0	-0.0705280700
4996800	0	-0.0705280700
5000400	0	-0.0705280700
5004000	0	-0.0705280700
5007600	0	-0.0705280700
5011200	0	-0.0629408800
5014800	0	-0.0629408800
5018400	0	-0.0629408800
5022000	0	-0.0629408800
5025600	0	-0.0629408800
5029200	0	-0.0629408800
5032800	0	-0.0629408800
5036400	0	-0.0629408800
5040000	0	-0.0629408800
5043600	0	-0.0629408800
5047200	0	-0.0629408800
5050800	0.1	-0.0629408800
5054400	0	-0.0629408800
5058000	0	-0.0629408800
5061600	0	-0.0629408800
5065200	0	-0.0629408800
5068800	0	-0.0629408800
5072400	0	-0.0629408800
5076000	0	-0.0629408800
5079600	0.3	-0.0629408800
5083200	0.8	-0.0629408800
5086800	0.8	-0.0629408800
5090400	0	-0.0629408800
5094000	0	-0.0629408800
5097600	0	-0.0626570900
5101200	0	-0.0626570900
5104800	0	-0.0626570900
5108400	0	-0.0626570900
5112000	0	-0.0626570900
5115600	0	-0.0626570900
5119200	0	-0.0626570900
5122800	0	-0.0626570900
5126400	0	-0.0626570900
5130000	0	-0.0626570900
5133600	0	-0.0626570900
5137200	0	-0.0626570900
5140800	0	-0.0626570900
5144400	0	-0.0626570900
5148000	0	-0.0626570900
5151600	0	-0.0626570900
5155200	0	-0.0626570900
5158800	0.1	-0.0626570900
5162400	0	-0.0626570900
5166000	0	-0.0626570900
5169600	0	-0.0626570900
5173200	0	-0.0626570900
5176800	0	-0.0626570900
5180400	0	-0.0626570900
5184000	0	-0.0706580100
5187600	0	-0.0706580100
5191200	0	-0.0706580100
5194800	0.1	-0.0706580100
5198400	0	-0.0706580100
5202000	0	-0.0706580100
5205600	0	-0.0706580100
5209200	0	-0.0706580100
5212800	0	-0.0706580100
5216400	0	-0.0706580100
5220000	0	-0.0706580100
5223600	0.4	-0.0706580100
5227200	0.1	-0.0706580100
5230800	0	-0.0706580100
5234400	0	-0.0706580100
5238000	0	-0.0706580100
5241600	0	-0.0706580100
5245200	0	-0.0706580100
5248800	0	-0.0706580100
5252400	0	-0.0706580100
5256000	0	-0.0706580100
5259600	0	-0.0706580100
5263200	0	-0.0706580100
5266800	0.2	-0.0706580100
5270400	0	-0.0653465100
5274000	0	-0.0653465100
5277600	0	-0.0653465100
5281200	0	-0.0653465100
5284800	0	-0.0653465100
5288400	0	-0.0653465100
5292000	0	-0.0653465100
5295600	0	-0.0653465100
5299200	0	-0.0653465100
5302800	0	-0.0653465100
5306400	0	-0.0653465100
5310000	0	-0.0653465100
5313600	0	-0.0653465100
5317200	0	-0.0653465100
5320800	0	-0.0653465100
5324400	0	-0.0653465100
5328000	0	-0.0653465100
5331600	0	-0.0653465100
5335200	0	-0.0653465100
5338800	0	-0.0653465100
5342400	0	-0.0653465100
5346000	0	-0.0653465100
5349600	0	-0.0653465100
5353200	0	-0.0653465100
5356800	0	-0.0770526000
5360400	0	-0.0770526000
5364000	0	-0.0770526000
5367600	0	-0.0770526000
5371200	0	-0.0770526000
5374800	0	-0.0770526000
5378400	0	-0.0770526000
5382000	0	-0.0770526000
5385600	0	-0.0770526000
5389200	0	-0.0770526000
5392800	0	-0.0770526000
5396400	0	-0.0770526000
5400000	0	-0.0770526000
5403600	0	-0.0770526000
5407200	0	-0.0770526000
5410800	0	-0.0770526000
5414400	0	-0.0770526000
5418000	0	-0.0770526000
5421600	0	-0.0770526000
5425200	0	-0.0770526000
5428800	0	-0.0770526000
5432400	0	-0.0770526000
5436000	0	-0.0770526000
5439600	0	-0.0770526000
5443200	0	-0.0811434300
5446800	0	-0.0811434300
5450400	0	-0.0811434300
5454000	0	-0.0811434300
5457600	0	-0.0811434300
5461200	0	-0.0811434300
5464800	0	-0.0811434300
5468400	0	-0.0811434300
5472000	0	-0.0811434300
5475600	0	-0.0811434300
5479200	0	-0.0811434300
5482800	0	-0.0811434300
5486400	0	-0.0811434300
5490000	0	-0.0811434300
5493600	0	-0.0811434300
5497200	0	-0.0811434300
5500800	0	-0.0811434300
5504400	0	-0.0811434300
5508000	0	-0.0811434300
5511600	0	-0.0811434300
5515200	0	-0.0811434300
5518800	0	-0.0811434300
5522400	0	-0.0811434300
5526000	0	-0.0811434300
5529600	0	-0.0591699300
5533200	0	-0.0591699300
5536800	0	-0.0591699300
5540400	0	-0.0591699300
5544000	0	-0.0591699300
5547600	0	-0.0591699300
5551200	0	-0.0591699300
5554800	0	-0.0591699300
5558400	0	-0.0591699300
5562000	0	-0.0591699300
5565600	0	-0.0591699300
5569200	0	-0.0591699300
5572800	0	-0.0591699300
5576400	0	-0.0591699300
5580000	0	-0.0591699300
5583600	0	-0.0591699300
5587200	0	-0.0591699300
5590800	0	-0.0591699300
5594400	0	-0.0591699300
5598000	0	-0.0591699300
5601600	0	-0.0591699300
5605200	0.2	-0.0591699300
5608800	0	-0.0591699300
5612400	0.1	-0.0591699300
5616000	0.1	-0.0554968100
5619600	0	-0.0554968100
5623200	0	-0.0554968100
5626800	0	-0.0554968100
5630400	0	-0.0554968100
5634000	0.2	-0.0554968100
5637600	0.6	-0.0554968100
5641200	0.7	-0.0554968100
5644800	0.7	-0.0554968100
5648400	0.6	-0.0554968100
5652000	0	-0.0554968100
5655600	0.4	-0.0554968100
5659200	0	-0.0554968100
5662800	0.1	-0.0554968100
5666400	0	-0.0554968100
5670000	0	-0.0554968100
5673600	0	-0.0554968100
5677200	0	-0.0554968100
5680800	0	-0.0554968100
5684400	0	-0.0554968100
5688000	0	-0.0554968100
5691600	0	-0.0554968100
5695200	0	-0.0554968100
5698800	0	-0.0554968100
5702400	0	-0.0486555400
5706000	0	-0.0486555400
5709600	0	-0.0486555400
5713200	0	-0.0486555400
5716800	0	-0.0486555400
5720400	0	-0.0486555400
5724000	0	-0.0486555400
5727600	0	-0.0486555400
5731200	0	-0.0486555400
5734800	0	-0.0486555400
5738400	0	-0.0486555400
5742000	0	-0.0486555400
5745600	0	-0.0486555400
5749200	0	-0.0486555400
5752800	0	-0.0486555400
5756400	0	-0.0486555400
5760000	0	-0.0486555400
5763600	0	-0.0486555400
5767200	0	-0.0486555400
5770800	0	-0.0486555400
5774400	0	-0.0486555400
5778000	0	-0.0486555400
5781600	0	-0.0486555400
5785200	0.7	-0.0486555400
5788800	3.4	-0.0711460800
5792400	0.4	-0.0711460800
5796000	0	-0.0711460800
5799600	0	-0.0711460800
5803200	0.9	-0.0711460800
5806800	0	-0.0711460800
5810400	0	-0.0711460800
5814000	0	-0.0711460800
5817600	0	-0.0711460800
5821200	0	-0.0711460800
5824800	0	-0.0711460800
5828400	0	-0.0711460800
5832000	0	-0.0711460800
5835600	0	-0.0711460800
5839200	0	-0.0711460800
5842800	0	-0.0711460800
5846400	0	-0.0711460800
5850000	0	-0.0711460800
5853600	0	-0.0711460800
5857200	0	-0.0711460800
5860800	0	-0.0711460800
5864400	2.3	-0.0711460800
5868000	3.2	-0.0711460800
5871600	0.9	-0.0711460800
5875200	0	-0.0584745400
5878800	0.8	-0.0584745400
5882400	0	-0.0584745400
5886000	0.1	-0.0584745400
5889600	1.2	-0.0584745400
5893200	1.2	-0.0584745400
5896800	0.5	-0.0584745400
5900400	0.1	-0.0584745400
5904000	0	-0.0584745400
5907600	0	-0.0584745400
5911200	0.1	-0.0584745400
5914800	0.1	-0.0584745400
5918400	0	-0.0584745400
5922000	0	-0.0584745400
5925600	0	-0.0584745400
5929200	0	-0.0584745400
5932800	0	-0.0584745400
5936400	0	-0.0584745400
5940000	0	-0.0584745400
5943600	0	-0.0584745400
5947200	0	-0.0584745400
5950800	0	-0.0584745400
5954400	0	-0.0584745400
5958000	0	-0.0584745400
5961600	0	-0.0628386400
5965200	0	-0.0628386400
5968800	0	-0.0628386400
5972400	0	-0.0628386400
5976000	0	-0.0628386400
5979600	0	-0.0628386400
5983200	0	-0.0628386400
5986800	0	-0.0628386400
5990400	0	-0.0628386400
5994000	0	-0.0628386400
5997600	0	-0.0628386400
6001200	0	-0.0628386400
6004800	0	-0.0628386400
6008400	0	-0.0628386400
6012000	0	-0.0628386400
6015600	0	-0.0628386400
6019200	0	-0.0628386400
6022800	0	-0.0628386400
6026400	0	-0.0628386400
6030000	0	-0.0628386400
6033600	0	-0.0628386400
6037200	0	-0.0628386400
6040800	0	-0.0628386400
6044400	0	-0.0628386400
6048000	0	-0.0434410000
6051600	0	-0.0434410000
6055200	0	-0.0434410000
6058800	0	-0.0434410000
6062400	0	-0.0434410000
6066000	0	-0.0434410000
6069600	0	-0.0434410000
6073200	0	-0.0434410000
6076800	0	-0.0434410000
6080400	0	-0.0434410000
6084000	0	-0.0434410000
6087600	0	-0.0434410000
6091200	0	-0.0434410000
6094800	0	-0.0434410000
6098400	0	-0.0434410000
6102000	0	-0.0434410000
6105600	0	-0.0434410000
6109200	0	-0.0434410000
6112800	0	-0.0434410000
6116400	0	-0.0434410000
6120000	0	-0.0434410000
6123600	0	-0.0434410000
6127200	0	-0.0434410000
6130800	0	-0.0434410000
6134400	0	-0.0467414000
6138000	0	-0.0467414000
6141600	0	-0.0467414000
6145200	0	-0.0467414000
6148800	0	-0.0467414000
6152400	0	-0.0467414000
6156000	0	-0.0467414000
6159600	0	-0.0467414000
6163200	0	-0.0467414000
6166800	0	-0.0467414000
6170400	0	-0.0467414000
6174000	0	-0.0467414000
6177600	0	-0.0467414000
6181200	0	-0.0467414000
6184800	0	-0.0467414000
6188400	0	-0.0467414000
6192000	0	-0.0467414000
6195600	0	-0.0467414000
6199200	0	-0.0467414000
6202800	0	-0.0467414000
6206400	0	-0.0467414000
6210000	0	-0.0467414000
6213600	0	-0.0467414000
6217200	0	-0.0467414000
6220800	0	-0.0591930300
6224400	0	-0.0591930300
6228000	0	-0.0591930300
6231600	0	-0.0591930300
6235200	0	-0.0591930300
6238800	0	-0.0591930300
6242400	0	-0.0591930300
6246000	0	-0.0591930300
6249600	0	-0.0591930300
6253200	0	-0.0591930300
6256800	0	-0.0591930300
6260400	0	-0.0591930300
6264000	0	-0.0591930300
6267600	0	-0.0591930300
6271200	0	-0.0591930300
6274800	0	-0.0591930300
6278400	0	-0.0591930300
6282000	0	-0.0591930300
6285600	0	-0.0591930300
6289200	0	-0.0591930300
6292800	0	-0.0591930300
6296400	0	-0.0591930300
6300000	0	-0.0591930300
6303600	0	-0.0591930300
6307200	0	-0.0770170000
6310800	0	-0.0770170000
6314400	0	-0.0770170000
6318000	0	-0.0770170000
6321600	0	-0.0770170000
6325200	0	-0.0770170000
6328800	0	-0.0770170000
6332400	0	-0.0770170000
6336000	0	-0.0770170000
6339600	0	-0.0770170000
6343200	0	-0.0770170000
6346800	0	-0.0770170000
6350400	0	-0.0770170000
6354000	0	-0.0770170000
6357600	0	-0.0770170000
6361200	0	-0.0770170000
6364800	0	-0.0770170000
6368400	0	-0.0770170000
6372000	0	-0.0770170000
6375600	0	-0.0770170000
6379200	0	-0.0770170000
6382800	0	-0.0770170000
6386400	0	-0.0770170000
6390000	0	-0.0770170000
6393600	0	-0.0730212000
6397200	0	-0.0730212000
6400800	0	-0.0730212000
6404400	0	-0.0730212000
6408000	0	-0.0730212000
6411600	0	-0.0730212000
6415200	0	-0.0730212000
6418800	0	-0.0730212000
6422400	0	-0.0730212000
6426000	0	-0.0730212000
6429600	0	-0.0730212000
6433200	0	-0.0730212000
6436800	0	-0.0730212000
6440400	0	-0.0730212000
6444000	0	-0.0730212000
6447600	0	-0.0730212000
6451200	0	-0.0730212000
6454800	0	-0.0730212000
6458400	0	-0.0730212000
6462000	0	-0.0730212000
6465600	0	-0.0730212000
6469200	0	-0.0730212000
6472800	0	-0.0730212000
6476400	0	-0.0730212000
6480000	0	-0.0756791200
6483600	0	-0.0756791200
6487200	0	-0.0756791200
6490800	0	-0.0756791200
6494400	0	-0.0756791200
6498000	0	-0.0756791200
6501600	0	-0.0756791200
6505200	0	-0.0756791200
6508800	0	-0.0756791200
6512400	0	-0.0756791200
6516000	0	-0.0756791200
6519600	0	-0.0756791200
6523200	0	-0.0756791200
6526800	0	-0.0756791200
